Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
110	-40183.465	13662.384	-20894.328	-67629.445	-9212.082	14568.06	4326.229	-35309.48	180.0	180.0	549999	-46947.23	9065.597	-31162.44	-68479.266	-46947.242	9065.499	-30870.416	-68453.375	46477.195	214745.6	3755.5432472229004
111	-43410.754	16139.872	-21042.188	-77774.18	-1672.0042	5970.663	4411.383	-16442.057	180.0	180.0	554999	-47020.227	9061.734	-31222.828	-68208.45	-47020.246	9061.688	-31204.389	-68528.65	46561.9	214176.3	3788.3818740844727
112	-37712.793	11768.093	-22859.012	-73073.32	-5419.124	9977.573	3342.51	-29341.885	180.0	180.0	559999	-47101.547	9064.685	-31317.4	-68235.32	-47101.562	9064.611	-31143.986	-68595.016	46638.49	215202.2	3821.3031549453735
113	-39090.426	12347.012	-23454.422	-69954.984	-2313.0354	8672.596	3932.0193	-26609.959	180.0	180.0	564999	-47180.29	9052.273	-30957.543	-68527.73	-47180.258	9052.189	-31107.371	-68341.74	46722.08	218209.08	3854.2467300891876
114	-43812.582	18062.549	-21896.754	-77025.41	-4762.5425	11541.198	2211.5513	-31629.156	180.0	180.0	569999	-47260.844	9055.481	-30543.467	-69784.18	-47260.816	9055.388	-30680.31	-68355.77	46800.816	216759.61	3887.1953139305115
115	-41170.125	15307.564	-24895.713	-72150.8	-4738.8726	7832.5146	4381.3945	-23418.693	180.0	180.0	574999	-47337.48	9058.132	-30573.62	-68343.46	-47337.547	9058.057	-30632.977	-68140.375	46882.742	220460.98	3920.229439020157
116	-42306.883	12883.996	-22652.357	-71907.03	-6633.214	9256.511	2961.1128	-25575.01	180.0	180.0	579999	-47433.04	9055.364	-30205.945	-68458.45	-47433.035	9055.299	-30539.436	-68234.82	46977.203	214341.14	3953.223562002182
117	-44639.664	14364.997	-23206.707	-75486.72	-8558.56	11636.694	5416.4805	-25499.559	180.0	180.0	584999	-47581.785	9038.203	-30351.746	-67841.266	-47581.797	9038.176	-30345.684	-67977.836	47122.285	213889.95	3986.2404141426086
118	-46731.27	15059.311	-22889.451	-78435.02	-9021.826	14212.448	5218.6274	-30950.84	180.0	180.0	589999	-47739.695	9027.306	-30200.227	-68290.195	-47739.71	9027.244	-30210.771	-68669.15	47286.348	221010.45	4019.330862045288
119	-47591.902	16281.332	-23870.512	-76356.9	-12597.427	9206.376	652.77423	-25523.93	180.0	180.0	594999	-47897.812	9013.295	-30359.164	-68445.43	-47897.79	9013.271	-30501.617	-69311.38	47443.977	222118.7	4052.437464237213
120	-45830.527	13630.695	-28124.068	-75062.1	-14456.346	16332.613	5120.465	-35539.668	180.0	180.0	599999	-48042.844	8987.086	-29977.783	-68409.414	-48042.87	8987.027	-30104.53	-69133.016	47591.785	218285.36	4085.498291015625
121	-44107.28	12180.507	-26506.438	-74116.22	-8877.932	11059.624	3421.512	-32793.64	180.0	180.0	604999	-48198.28	8950.967	-29753.549	-68233.09	-48198.316	8950.956	-29782.668	-68231.03	47753.12	210376.17	4118.707015991211
122	-44399.97	14486.325	-26934.53	-73918.19	-14256.734	11755.353	-621.8632	-31658.973	180.0	180.0	609999	-48332.727	8910.39	-29886.338	-68445.48	-48332.75	8910.383	-30006.998	-68426.77	47879.9	218474.75	4151.889464139938
123	-42840.395	11040.389	-25179.23	-70514.25	-16708.973	14386.598	4061.7678	-32047.277	180.0	180.0	614999	-48481.668	8872.812	-29727.932	-68316.62	-48481.67	8872.7705	-30441.72	-68248.16	48041.07	212435.44	4186.023900985718
124	-39391.41	11231.92	-24474.285	-64417.066	-4115.4336	8999.039	4075.185	-23808.543	180.0	180.0	619999	-48590.504	8832.824	-30223.033	-68335.555	-48590.51	8832.803	-29893.797	-68658.56	48150.344	206248.38	4221.775700092316
125	-48330.973	14728.764	-30032.02	-72921.26	-3553.6958	8949.438	5266.0474	-21996.172	180.0	180.0	624999	-48715.137	8795.364	-30510.562	-68219.51	-48715.15	8795.3125	-30766.512	-68421.61	48272.684	211222.78	4257.083610296249
126	-47289.85	13384.786	-27710.62	-73212.02	-10637.305	12193.783	4838.7456	-29675.93	180.0	180.0	629999	-48852.508	8766.091	-30770.262	-68195.79	-48852.516	8766.065	-30955.547	-68410.79	48413.42	212375.27	4292.635994195938
127	-47115.41	15189.958	-30132.342	-75640.38	-7917.3047	11063.117	5379.3867	-30761.697	180.0	180.0	634999	-48982.28	8729.245	-31379.645	-68234.0	-48982.258	8729.25	-31471.531	-68465.07	48543.26	212252.42	4328.406615018845
128	-41893.902	12020.874	-26712.115	-71501.31	-5756.227	10788.537	4937.39	-28853.014	180.0	180.0	639999	-49098.28	8707.613	-31499.283	-68815.19	-49098.25	8707.615	-31295.68	-68485.82	48661.938	207504.36	4364.389893293381
129	-45943.965	11501.7295	-30518.271	-64814.695	-8307.453	12488.803	5287.525	-31624.41	180.0	180.0	644999	-49181.164	8683.026	-31541.994	-68767.484	-49181.16	8682.988	-31681.2	-68630.766	48748.51	210574.48	4400.445664167404
130	-41667.875	11401.482	-25064.85	-67919.664	-2965.8374	8979.017	2455.1782	-29552.824	180.0	180.0	649999	-49248.906	8668.109	-31834.887	-68732.12	-49248.875	8668.069	-31868.602	-68617.375	48813.34	208278.55	4437.11460518837
131	-43501.547	14087.197	-24128.854	-77242.016	-7325.3447	12612.226	5134.3296	-29933.404	180.0	180.0	654999	-49297.957	8689.296	-31575.986	-69140.12	-49298.008	8689.27	-31779.195	-69152.67	48853.957	212830.28	4473.0797300338745
132	-45527.434	12874.013	-25705.545	-72427.95	-6972.2485	9551.692	3129.5479	-25266.242	180.0	180.0	659999	-49335.94	8726.456	-32139.738	-68851.13	-49335.973	8726.449	-32311.318	-68719.65	48901.176	213395.5	4509.238909006119
133	-42255.8	13411.694	-26358.7	-75596.266	-5415.885	9748.135	4871.4355	-24988.379	180.0	180.0	664999	-49374.668	8786.963	-32317.543	-68605.88	-49374.65	8786.935	-32606.166	-68584.5	48946.203	207231.33	4545.54593706131
134	-47283.527	16821.496	-23673.969	-79769.164	-3131.0784	9176.281	5006.2754	-29028.33	180.0	180.0	669999	-49408.883	8853.642	-32215.209	-68783.3	-49408.883	8853.628	-32524.184	-68841.04	48973.824	205893.98	4583.783785104752
135	-50900.68	16219.806	-26149.553	-78730.22	-6766.253	8795.951	3105.9558	-26205.451	180.0	180.0	674999	-49458.2	8926.585	-32629.02	-68960.375	-49458.184	8926.533	-32729.943	-69366.3	49028.297	215971.97	4620.881287097931
136	-47277.242	15445.911	-26768.701	-74677.87	-7800.8057	12341.162	4234.1104	-27227.68	180.0	180.0	679999	-49518.125	8991.834	-32765.176	-69280.15	-49518.13	8991.8	-32906.79	-68596.86	49081.547	209763.92	4657.205538034439
137	-49269.195	14577.148	-26604.492	-80674.24	-5528.5693	7921.656	3674.7876	-18279.588	180.0	180.0	684999	-49582.32	9045.776	-32631.887	-68167.336	-49582.312	9045.77	-32894.906	-68405.6	49146.54	206746.9	4694.106085300446
138	-44761.816	14261.836	-27654.621	-75133.695	-5895.784	10110.977	4724.403	-26591.246	180.0	180.0	689999	-49635.066	9098.089	-33267.406	-68301.5	-49635.07	9098.063	-33273.754	-68238.63	49210.395	215261.75	4730.1952068805695
139	-48620.12	16857.488	-25421.84	-80687.914	-1903.7067	7451.217	4379.697	-22550.572	180.0	180.0	694999	-49699.277	9156.818	-32865.75	-68423.875	-49699.223	9156.802	-33171.395	-68598.67	49261.895	221612.19	4768.0220720767975
140	-49336.22	15999.208	-28079.123	-78635.62	-3884.6685	5706.8896	3246.8005	-15001.574	180.0	180.0	699999	-49761.03	9210.719	-33246.87	-68741.516	-49761.035	9210.689	-33506.67	-68566.03	49330.73	216541.23	4807.017446041107
141	-48297.582	15845.966	-28594.033	-78027.234	-3246.2415	5265.82	2457.1567	-11997.228	180.0	180.0	704999	-49834.01	9255.736	-33001.664	-68890.86	-49834.035	9255.687	-33181.81	-69162.41	49397.73	217073.72	4843.775506019592
142	-44733.29	12277.879	-29318.146	-72482.39	-12006.153	10817.477	3796.0334	-26203.953	180.0	180.0	709999	-49886.74	9289.091	-32854.45	-68685.88	-49886.715	9289.107	-32723.338	-69442.31	49444.04	217649.16	4880.9861052036285
143	-48430.824	14728.563	-27070.193	-80218.45	-3051.8975	7550.314	3817.3767	-23093.795	180.0	180.0	714999	-49971.383	9312.085	-33004.938	-68751.375	-49971.375	9312.046	-33162.527	-69068.54	49523.336	208673.33	4917.773111104965
144	-49322.633	12775.908	-32561.121	-79373.83	-649.629	4757.4194	5039.155	-9914.822	180.0	180.0	719999	-50084.867	9323.238	-33189.066	-68879.914	-50084.844	9323.208	-33124.543	-69068.89	49643.688	211182.23	4954.635014057159
145	-48963.957	12221.582	-32202.082	-78059.24	-2795.9558	5955.7603	3378.8967	-16770.37	180.0	180.0	724999	-50191.965	9303.19	-32921.848	-68905.984	-50191.973	9303.123	-33072.008	-68894.06	49758.324	217280.52	4991.365830898285
146	-46377.676	14292.313	-26125.805	-75408.71	-2768.3606	6913.474	4283.677	-22095.605	180.0	180.0	729999	-50305.99	9308.091	-32813.047	-68837.484	-50306.01	9308.048	-32984.56	-69037.65	49863.21	214818.92	5028.880281209946
147	-48246.16	14511.207	-32100.918	-77308.62	-2969.1733	6322.003	3153.0317	-19904.156	180.0	180.0	734999	-50380.258	9313.839	-32705.316	-68853.25	-50380.297	9313.773	-32829.758	-69070.12	49944.863	221759.84	5066.502031087875
148	-54277.477	12741.233	-30607.34	-80409.62	-5451.661	10344.127	4184.5996	-21664.295	180.0	180.0	739999	-50462.258	9335.007	-32550.07	-69033.91	-50462.22	9334.968	-32884.17	-69067.766	50023.973	225263.72	5104.145621061325
149	-45417.797	14283.195	-26920.322	-78755.46	-8628.373	9610.562	1923.6478	-24359.953	180.0	180.0	744999	-50536.18	9361.618	-32599.95	-69227.05	-50536.188	9361.612	-32744.105	-69402.38	50096.38	215907.48	5140.772421121597
150	-45869.777	12072.433	-27589.94	-74781.266	-4364.6284	7096.885	3407.8013	-23652.475	180.0	180.0	749999	-50565.105	9420.942	-32714.66	-69278.734	-50565.094	9420.876	-32947.75	-69346.195	50127.797	220048.12	5177.220440149307
151	-44582.457	17739.479	-24458.422	-76663.07	-6304.4683	7962.255	1643.9224	-23425.34	180.0	180.0	754999	-50560.703	9489.957	-32461.227	-69273.83	-50560.69	9489.928	-32956.625	-69072.43	50124.93	213603.22	5213.761807918549
152	-46313.16	14425.441	-29042.398	-74878.29	-5981.2134	7724.357	3877.9163	-23765.94	180.0	180.0	759999	-50567.01	9551.148	-32201.145	-69477.6	-50567.008	9551.158	-32575.768	-69769.99	50136.938	219013.53	5250.30313706398
153	-49061.746	14125.752	-30984.492	-77218.35	-2814.8057	5932.244	3763.0403	-19109.504	180.0	180.0	764999	-50595.586	9535.125	-32008.615	-70199.336	-50595.527	9535.138	-32317.738	-69691.6	50150.188	226299.3	5287.140799045563
154	-45486.797	13849.701	-29550.98	-77338.08	-3572.2996	6753.853	2646.326	-18281.537	180.0	180.0	769999	-50649.82	9495.924	-31948.307	-70213.32	-50649.848	9495.894	-32625.049	-70076.695	50207.67	214000.75	5324.042458295822
155	-47493.836	12215.043	-30311.76	-77602.46	-1037.6018	3942.9026	4391.7007	-8177.993	180.0	180.0	774999	-50718.785	9432.129	-32240.652	-70403.18	-50718.816	9432.143	-32842.242	-70426.484	50285.89	214904.83	5360.561313152313
156	-49177.305	13849.189	-31707.555	-78946.766	-3681.2485	6655.454	3902.734	-14296.71	180.0	180.0	779999	-50778.05	9365.12	-32905.605	-70448.83	-50778.047	9365.128	-32863.7	-70295.484	50342.004	214806.02	5397.076569080353
157	-51829.977	15096.209	-32533.82	-80930.02	-4714.142	8610.981	2943.1345	-24202.87	180.0	180.0	784999	-50850.082	9296.905	-32947.074	-69364.13	-50850.09	9296.908	-33127.19	-69628.23	50412.54	213763.5	5433.940289020538
158	-43203.785	16043.126	-20499.205	-82158.95	-6881.1562	9756.152	3542.58	-24057.277	180.0	180.0	789999	-50882.727	9296.484	-33473.285	-70036.26	-50882.7	9296.471	-33541.387	-70236.48	50451.83	214594.02	5470.617161989212
159	-51021.715	18454.432	-21026.725	-82716.88	-6726.371	8167.866	2738.0786	-23501.203	180.0	180.0	794999	-50842.27	9406.02	-33761.82	-69852.7	-50842.266	9405.981	-33773.637	-69376.305	50408.848	220560.39	5507.427450180054
160	-48391.87	18566.725	-18517.777	-79146.32	-5853.3916	5497.1245	-618.0309	-19379.05	180.0	180.0	799999	-50782.02	9537.084	-33374.746	-70133.73	-50782.0	9537.056	-33326.902	-70324.59	50345.492	215453.7	5544.185449123383
161	-53984.12	20852.955	-22034.426	-81492.6	-6137.318	6288.696	141.40646	-19465.94	180.0	180.0	804999	-50706.03	9689.302	-32907.098	-71219.055	-50705.996	9689.239	-32929.53	-70633.41	50264.53	215611.44	5580.614307165146
162	-49499.74	17010.787	-26585.494	-81965.15	-2627.9604	6644.3813	4616.8203	-15280.992	180.0	180.0	809999	-50626.03	9791.178	-32775.89	-71102.56	-50626.027	9791.108	-32804.9	-70803.37	50182.695	216747.06	5617.42813706398
163	-49411.094	14581.008	-25144.406	-76237.61	-1970.7109	6684.4917	4533.2793	-20559.768	180.0	180.0	814999	-50634.2	9825.029	-32584.555	-70851.7	-50634.23	9824.957	-32766.555	-70383.31	50196.62	221408.52	5654.2271139621735
164	-45249.18	15333.764	-27020.94	-74707.695	-2397.7083	6517.364	4535.6772	-16172.254	180.0	180.0	819999	-50635.2	9857.1875	-32827.305	-70528.51	-50635.15	9857.158	-32879.887	-70127.42	50201.473	229767.17	5691.212990999222
165	-47708.934	13656.762	-26026.303	-83039.19	-3258.1816	5225.5195	1226.8645	-17399.578	180.0	180.0	824999	-50653.188	9885.335	-32543.578	-70881.15	-50653.203	9885.242	-32588.496	-70943.445	50222.203	225553.2	5728.170397043228
166	-48973.48	15229.618	-26778.686	-79062.46	-77.22683	5381.394	4448.091	-13153.015	180.0	180.0	829999	-50650.723	9895.135	-32222.223	-71565.33	-50650.684	9895.079	-32632.105	-71207.484	50217.633	227961.6	5765.179843187332
167	-50332.754	14488.529	-24002.367	-81768.34	-3552.5698	5922.358	3026.955	-16731.766	180.0	180.0	834999	-50680.85	9891.753	-32538.902	-71768.28	-50680.863	9891.684	-32384.225	-72033.71	50247.684	223705.83	5802.248821973801
168	-51805.945	16188.953	-26508.787	-78627.12	-3278.0552	4990.2026	1214.1683	-13965.676	180.0	180.0	839999	-50673.45	9901.982	-32461.996	-72647.65	-50673.47	9901.912	-32522.945	-72113.36	50235.656	226532.61	5839.225101232529
169	-46191.254	15758.381	-25980.74	-71526.24	-5477.295	6507.1475	4130.978	-19698.006	180.0	180.0	844999	-50657.508	9898.934	-32401.113	-73313.76	-50657.508	9898.86	-32388.99	-72437.21	50226.926	224825.1	5877.053951025009
170	-47186.34	17305.771	-23250.125	-77766.88	-846.6107	6132.184	5269.9307	-12784.548	180.0	180.0	849999	-50615.29	9903.076	-32618.693	-73460.34	-50615.285	9903.027	-32476.318	-73087.85	50174.77	220432.44	5913.86620593071
171	-51304.44	16816.291	-28136.992	-84280.195	-4132.293	8367.562	4405.62	-19220.395	180.0	180.0	854999	-50572.562	9901.085	-32713.365	-73478.71	-50572.52	9901.056	-32527.611	-73383.02	50134.707	226162.17	5950.838311910629
172	-51827.324	16177.069	-25638.078	-85115.69	-401.856	2894.7883	4718.134	-3617.9397	180.0	180.0	859999	-50546.52	9878.698	-32589.594	-74710.984	-50546.52	9878.639	-32569.902	-73598.42	50109.03	221998.83	5987.8442549705505
173	-48153.305	14282.277	-26792.777	-75693.0	-1372.6221	6181.955	3902.4895	-15547.49	180.0	180.0	864999	-50494.297	9850.581	-32632.252	-74748.27	-50494.28	9850.534	-32615.191	-74578.15	50062.344	214826.38	6024.907346010208
174	-46140.832	15729.9795	-28266.99	-84662.28	-2667.8496	8153.727	4437.6104	-15479.829	180.0	180.0	869999	-50363.883	9824.307	-32797.52	-74418.24	-50363.906	9824.264	-32532.527	-74366.51	49935.598	214792.83	6062.0391318798065
175	-46956.535	15628.729	-27454.197	-84592.84	-1912.7402	5926.218	4662.384	-14918.549	180.0	180.0	874999	-50290.78	9786.551	-32466.992	-73915.164	-50290.816	9786.513	-32492.273	-73908.266	49858.004	214555.98	6098.970955133438
176	-47278.53	14306.669	-29253.004	-88118.61	-4966.9097	6172.295	4227.5166	-15111.233	180.0	180.0	879999	-50198.832	9753.186	-32334.535	-73776.086	-50198.812	9753.135	-32497.314	-73602.53	49765.2	209569.97	6135.915939092636
177	-50123.754	15230.165	-27431.477	-80797.11	320.08057	3169.0137	3874.2585	-6776.674	180.0	180.0	884999	-50113.32	9722.25	-31863.287	-72437.62	-50113.312	9722.185	-31986.395	-72454.6	49693.03	211373.3	6173.098420143127
178	-46119.27	12140.546	-29912.639	-74993.05	-2411.5405	3581.1475	4902.0063	-10731.472	180.0	180.0	889999	-50016.047	9681.272	-31243.17	-71080.32	-50016.113	9681.237	-31291.111	-71071.06	49593.395	208784.0	6210.818241119385
179	-50286.54	13239.487	-29687.354	-77805.86	-2736.163	3571.403	1585.4362	-10573.807	180.0	180.0	894999	-49925.65	9654.848	-31505.188	-70921.75	-49925.645	9654.781	-31686.379	-70398.195	49505.508	202760.86	6247.814539194107
180	-46398.227	14896.65	-27115.12	-84099.14	-2777.728	5356.9062	4741.2026	-14936.135	180.0	180.0	899999	-49848.793	9621.34	-31681.768	-70191.33	-49848.777	9621.309	-31757.764	-70516.18	49415.76	216761.52	6284.90154504776
181	-49462.08	15834.796	-28380.906	-83613.3	-5857.8296	6326.493	4156.9756	-15084.269	180.0	180.0	904999	-49743.758	9597.529	-32205.518	-70719.49	-49743.73	9597.48	-32433.137	-70953.0	49313.832	204496.52	6321.9357261657715
182	-47935.24	14950.427	-28398.402	-81407.24	601.94354	2335.586	4531.6807	-1434.7463	180.0	180.0	909999	-49644.914	9578.157	-32838.742	-71817.44	-49644.938	9578.1045	-32553.402	-71246.51	49216.684	209007.44	6358.790616035461
183	-49253.055	15075.345	-29275.414	-87024.64	399.28607	4423.3506	4705.037	-8191.166	180.0	180.0	914999	-49548.426	9570.451	-32795.688	-72031.44	-49548.434	9570.41	-32623.248	-71624.09	49123.43	198745.25	6396.109373092651
184	-47583.99	13967.191	-27699.156	-76529.28	1272.0127	2487.1738	4852.7803	-4016.1929	180.0	180.0	919999	-49454.484	9557.292	-32920.93	-72112.64	-49454.496	9557.244	-32591.201	-72114.17	49027.566	204956.12	6433.28781914711
185	-46814.4	12886.942	-30506.057	-75392.37	968.09357	2976.026	4723.342	-5307.577	180.0	180.0	924999	-49380.086	9506.588	-32455.297	-71895.914	-49380.086	9506.537	-32386.598	-71797.96	48957.54	194250.56	6470.419048070908
186	-46790.254	17336.72	-28901.396	-84003.71	907.292	4979.475	4630.294	-13027.594	180.0	180.0	929999	-49294.32	9460.791	-32161.086	-71127.67	-49294.336	9460.701	-32178.625	-71193.85	48862.266	193730.3	6507.705009937286
187	-49720.254	14822.405	-30654.512	-86210.72	-4536.669	5951.3647	4135.0356	-14125.442	180.0	180.0	934999	-49200.2	9419.995	-32448.592	-70683.195	-49200.266	9419.958	-32425.535	-71289.73	48765.562	196684.31	6544.941038131714
188	-50091.395	11467.984	-27572.582	-82714.7	-519.4287	4316.919	4191.0767	-8219.17	180.0	180.0	939999	-49100.773	9360.206	-32765.44	-70359.625	-49100.773	9360.175	-32887.734	-70755.57	48673.902	195719.02	6581.764403104782
189	-57045.207	18273.281	-31140.293	-85787.62	-476.3129	4207.5796	4564.0474	-10890.666	180.0	180.0	944999	-48984.848	9325.553	-32878.82	-70603.16	-48984.848	9325.498	-33108.293	-70838.27	48555.066	189466.8	6620.671470165253
190	-53404.3	16453.244	-31438.72	-87465.62	1758.7094	2408.848	4564.6733	-2586.742	180.0	180.0	949999	-48822.152	9303.842	-33422.1	-70732.44	-48822.19	9303.86	-33325.004	-70754.57	48390.24	185721.83	6658.2515070438385
191	-60037.74	25029.604	-28434.498	-119010.695	-98582.61	100113.766	2342.9106	-210412.95	180.0	180.0	954999	-48656.8	9249.189	-33133.297	-70113.24	-48656.83	9249.195	-33300.98	-70056.38	48224.355	190282.78	6695.662495136261
192	-72316.96	28257.287	-33740.17	-126799.32	-37332.984	49183.793	3766.7173	-123947.77	180.0	180.0	959999	-48352.69	8982.814	-32991.707	-70042.53	-48352.652	8982.609	-33247.28	-70315.21	47887.242	219554.61	6732.746057987213
193	-61097.23	18466.584	-34758.383	-110373.41	-4602.762	18039.39	3339.4963	-57364.582	180.0	180.0	964999	-48221.316	8853.277	-32981.215	-72483.805	-48221.28	8853.252	-32581.35	-72331.59	47765.73	236557.72	6769.903403043747
194	-51926.953	13959.477	-33298.91	-81478.17	-4692.6904	9950.204	5041.7603	-22530.057	180.0	180.0	969999	-48392.28	8985.874	-32716.922	-75200.484	-48392.348	8985.933	-33141.6	-74439.93	47953.734	206811.89	6807.389666080475
195	-51578.465	14301.582	-31571.936	-81075.53	-1473.4536	6290.861	4229.857	-13422.123	180.0	180.0	974999	-48470.64	9105.214	-33377.977	-75186.6	-48470.598	9105.236	-33395.832	-74249.66	48037.504	192566.1	6844.696101903915
196	-52635.63	20022.797	-27310.707	-85240.76	303.94968	2624.9106	5122.0005	-3464.3408	180.0	180.0	979999	-48480.54	9129.824	-33084.902	-74969.88	-48480.54	9129.845	-33192.723	-74746.12	48051.67	186531.84	6882.460093975067
197	-47420.63	14975.488	-25568.902	-78021.92	869.92206	3661.249	4687.7207	-5132.547	180.0	180.0	984999	-48413.832	9131.51	-33061.477	-77626.07	-48413.836	9131.566	-33017.676	-77914.48	47984.81	194484.56	6920.244879961014
198	-58093.93	15767.436	-30280.852	-87253.555	1192.135	2623.2178	3911.009	-4748.4546	180.0	180.0	989999	-48319.516	9117.984	-33199.945	-78232.46	-48319.504	9118.034	-33137.72	-78421.54	47889.887	183152.28	6957.859847068787
199	-53490.246	17881.805	-28969.852	-84575.64	-3464.0872	6386.039	3591.7483	-13342.177	180.0	180.0	994999	-48233.43	9096.585	-33074.25	-76573.484	-48233.383	9096.606	-33052.54	-76503.93	47804.57	173843.89	6995.331227064133
200	-55074.938	17490.662	-31257.963	-88010.68	1315.402	3137.6467	4474.3154	-3243.2512	180.0	180.0	999999	-48092.727	9085.017	-32933.33	-75543.46	-48092.727	9085.026	-32956.11	-75469.07	47662.105	170436.92	7033.009716033936
