Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
107	-4529.5723	2213.9597	-1529.0156	-9123.453	-6096.206	2843.9004	-2478.441	-11682.814	20.0	20.0	534999	-22033.967	6981.195	-14039.193	-39204.383	-22033.97	6981.214	-14070.02	-39191.996	21927.389	64378.754	3108.1632068157196
108	-4782.305	2279.0283	-1618.0249	-8840.431	-6971.1304	2464.994	-3618.095	-11819.451	20.0	20.0	539999	-21967.28	6936.51	-13901.342	-39021.97	-21967.281	6936.549	-14064.14	-39038.64	21872.588	64026.63	3138.4146780967712
109	-4575.843	2218.3027	-1710.7733	-9021.009	-7468.288	2594.9194	-2278.5532	-10416.824	20.0	20.0	544999	-21880.416	6882.4946	-13942.13	-38851.184	-21880.406	6882.5386	-13988.482	-38881.598	21784.473	64110.836	3169.081379175186
110	-4377.489	2198.0352	-1714.7584	-9432.675	-4540.036	1631.4955	-2149.3176	-7732.5317	20.0	20.0	549999	-21794.037	6834.566	-13880.071	-38693.27	-21794.014	6834.631	-13882.449	-38679.03	21694.137	60857.266	3199.2654128074646
111	-4360.597	2181.9822	-1696.035	-9201.723	-7945.8423	2163.6401	-3969.4604	-11076.539	20.0	20.0	554999	-21686.715	6773.5215	-13784.869	-38500.06	-21686.719	6773.5713	-13834.029	-38521.91	21592.58	66202.664	3229.7305290699005
112	-4440.01	2259.1729	-1706.1554	-9300.097	-7387.357	2889.5725	-2581.321	-11171.289	20.0	20.0	559999	-21579.957	6707.991	-13734.343	-38225.453	-21579.95	6708.052	-13776.684	-38197.62	21493.533	62515.098	3260.1286199092865
113	-4667.451	2268.5151	-1726.744	-9837.761	-7233.8857	3059.559	-3774.9038	-11893.543	20.0	20.0	564999	-21464.26	6643.858	-13635.867	-38060.22	-21464.262	6643.9136	-13682.098	-38076.473	21379.377	63803.53	3290.72101187706
114	-4415.763	2117.856	-1578.6019	-9270.067	-7160.802	3130.3574	-2077.7358	-11754.273	20.0	20.0	569999	-21355.049	6587.2646	-13578.259	-37848.668	-21355.023	6587.315	-13584.785	-37830.086	21269.36	61385.742	3321.3905029296875
115	-4695.066	2223.378	-1623.9955	-9271.236	-5610.01	3047.7458	-2096.4463	-10656.777	20.0	20.0	574999	-21251.203	6534.565	-13528.568	-37529.004	-21251.209	6534.628	-13576.757	-37545.625	21169.836	61322.746	3352.1758918762207
116	-4546.9443	2203.6033	-1427.952	-9688.2705	-7949.587	2640.7942	-3223.9407	-11483.061	20.0	20.0	579999	-21148.031	6485.881	-13409.699	-37295.754	-21148.023	6485.944	-13469.24	-37276.7	21061.545	62088.69	3382.516838788986
117	-4682.022	2232.2922	-1563.41	-9291.353	-6563.2944	3132.7324	-2540.86	-11511.985	20.0	20.0	584999	-21058.16	6433.6846	-13378.312	-37129.43	-21058.135	6433.7324	-13368.659	-37142.47	20978.572	61960.05	3413.221184015274
118	-4497.818	2183.7268	-1606.4288	-9309.848	-6774.354	3397.1367	-2176.6934	-11742.28	20.0	20.0	589999	-20973.36	6386.025	-13331.327	-37013.42	-20973.357	6386.0835	-13368.189	-37001.25	20891.795	59816.8	3445.3791580200195
119	-4397.68	2226.8127	-1653.0383	-9301.194	-5686.0645	2411.8315	-2492.8367	-10065.298	20.0	20.0	594999	-20891.105	6343.3115	-13258.979	-36814.7	-20891.092	6343.387	-13332.172	-36825.71	20820.385	59430.58	3476.20326089859
120	-4600.52	2339.4294	-1586.1232	-9427.401	-6409.051	2580.806	-1969.1536	-9084.489	20.0	20.0	599999	-20819.154	6304.881	-13237.601	-36653.832	-20819.135	6304.9375	-13282.902	-36670.332	20746.424	60362.043	3506.8520798683167
121	-4620.793	2195.3647	-1604.1715	-9290.915	-6544.033	2853.3188	-2089.3755	-11675.301	20.0	20.0	604999	-20753.969	6267.0767	-13168.815	-36474.445	-20753.97	6267.144	-13243.736	-36486.207	20684.846	58837.46	3537.462662935257
122	-4720.905	2261.0645	-1614.4943	-9101.824	-6643.835	3371.9878	-2124.444	-11900.781	20.0	20.0	609999	-20695.158	6226.282	-13109.179	-36381.566	-20695.121	6226.325	-13147.053	-36405.1	20618.873	59007.188	3567.862014055252
123	-4564.477	2362.747	-1584.1265	-10201.581	-6653.1743	3645.584	-1968.6744	-11742.054	20.0	20.0	614999	-20656.363	6189.026	-13149.791	-36222.637	-20656.377	6189.0625	-13105.79	-36254.746	20584.621	55294.234	3598.5267441272736
124	-4633.63	2329.191	-1641.9749	-9534.605	-7034.0312	2134.0906	-3668.3528	-11255.507	20.0	20.0	619999	-20624.877	6161.0737	-13191.611	-36167.492	-20624.854	6161.1416	-13222.045	-36141.918	20555.395	58179.637	3630.774050951004
125	-4425.709	2230.109	-1696.1409	-9452.055	-7784.8555	2936.6348	-3126.6753	-11245.558	20.0	20.0	624999	-20592.56	6131.1353	-13194.727	-36010.26	-20592.57	6131.1846	-13192.421	-36016.453	20523.61	60011.86	3663.5281858444214
126	-4574.964	2187.1008	-1641.2719	-9350.455	-5498.1514	2151.1868	-2205.876	-8716.077	20.0	20.0	629999	-20565.33	6101.3022	-13160.496	-35927.79	-20565.322	6101.3433	-13208.391	-35970.7	20495.367	57425.51	3695.1924619674683
127	-4506.5234	2202.8318	-1610.1193	-9252.501	-6291.654	3789.394	-1987.3833	-11651.032	20.0	20.0	634999	-20534.576	6074.505	-13148.21	-35929.285	-20534.55	6074.546	-13212.552	-35903.062	20464.584	56142.785	3725.843980073929
128	-4338.633	2242.5825	-1606.5226	-9136.507	-5691.9385	3013.883	-2798.8171	-10185.556	20.0	20.0	639999	-20499.34	6054.821	-13119.666	-35792.074	-20499.352	6054.8506	-13180.897	-35790.055	20434.781	57702.457	3756.565064907074
129	-4598.74	2283.1292	-1737.7244	-9455.22	-8189.948	2646.9812	-3564.1057	-11859.4	20.0	20.0	644999	-20486.113	6038.969	-13145.662	-35731.195	-20486.113	6038.9917	-13194.805	-35753.742	20422.752	58654.117	3787.0771498680115
130	-4502.78	2155.1914	-1682.6101	-9382.389	-6746.111	3017.7441	-3317.6511	-11145.948	20.0	20.0	649999	-20461.85	6017.637	-13153.146	-35705.883	-20461.826	6017.6504	-13193.998	-35723.957	20401.37	56803.72	3817.4714069366455
131	-4511.934	2333.7922	-1701.9943	-9140.843	-6255.7275	2409.4563	-3065.4858	-11276.55	20.0	20.0	654999	-20443.727	6000.76	-13118.904	-35650.16	-20443.713	6000.754	-13196.243	-35691.566	20384.11	57091.44	3848.0236179828644
132	-4527.373	2210.4026	-1602.9318	-9126.737	-6328.757	2337.4563	-2352.0876	-10333.414	20.0	20.0	659999	-20424.615	5976.2285	-13161.983	-35614.297	-20424.64	5976.238	-13202.601	-35600.617	20367.87	56180.914	3878.5855050086975
133	-4572.042	2243.4973	-1779.172	-9460.6	-5857.907	3309.0266	-2193.0823	-11209.117	20.0	20.0	664999	-20409.666	5962.718	-13171.035	-35574.156	-20409.656	5962.727	-13198.688	-35562.953	20348.342	56558.168	3909.0090849399567
134	-4442.9487	2221.949	-1645.4149	-8810.221	-7987.181	3182.9858	-2131.222	-11859.11	20.0	20.0	669999	-20384.598	5944.877	-13180.772	-35487.664	-20384.59	5944.903	-13183.856	-35490.113	20325.602	54633.957	3939.586573123932
135	-4476.045	2149.469	-1516.9478	-9380.253	-7384.482	2655.5442	-3322.9897	-11050.785	20.0	20.0	674999	-20373.693	5934.0205	-13167.306	-35466.195	-20373.705	5934.024	-13202.518	-35496.37	20318.271	55741.695	3970.280804872513
136	-4753.838	2298.6753	-1695.3899	-9449.312	-6978.103	2416.2883	-3275.4124	-10667.596	20.0	20.0	679999	-20366.408	5925.7964	-13042.636	-35442.28	-20366.387	5925.7964	-13133.651	-35424.707	20311.184	56902.047	4003.16325879097
137	-4860.345	2304.283	-1612.9248	-9828.783	-8231.053	2999.1848	-2783.7903	-11049.441	20.0	20.0	684999	-20365.957	5916.129	-13082.252	-35411.63	-20365.969	5916.141	-13204.035	-35397.637	20308.588	57033.664	4033.9909789562225
138	-4285.7354	2146.8064	-1502.853	-9282.647	-7017.339	3396.6436	-2545.149	-11905.183	20.0	20.0	689999	-20363.078	5907.2554	-13126.399	-35386.69	-20363.062	5907.2476	-13162.722	-35376.594	20313.498	55733.848	4064.8355808258057
139	-4592.835	2287.7979	-1581.9152	-9515.441	-7064.6953	3018.7183	-2345.5483	-10939.204	20.0	20.0	694999	-20359.51	5898.439	-13050.576	-35379.9	-20359.512	5898.431	-13193.398	-35351.023	20300.387	55544.51	4095.4908339977264
140	-4557.509	2256.9343	-1697.9092	-9172.236	-6602.897	2643.0615	-2581.393	-10483.577	20.0	20.0	699999	-20346.143	5891.547	-13126.512	-35351.43	-20346.148	5891.537	-13192.149	-35352.88	20291.98	53794.527	4126.073742866516
141	-4570.181	2220.266	-1562.7255	-9134.661	-8247.753	2141.0789	-4961.806	-11564.946	20.0	20.0	704999	-20342.842	5884.2256	-13157.781	-35302.152	-20342.83	5884.2163	-13203.833	-35332.555	20292.406	52669.09	4156.812004804611
142	-4480.032	2282.9631	-1628.3145	-9475.538	-8045.6055	2849.1177	-2096.4956	-11779.964	20.0	20.0	709999	-20343.643	5880.8364	-13160.414	-35334.133	-20343.654	5880.8306	-13189.447	-35335.918	20290.41	56770.184	4187.480656862259
143	-4501.398	2378.6304	-1757.1622	-9905.424	-8686.67	2455.3342	-3408.894	-11719.545	20.0	20.0	714999	-20348.998	5880.697	-13185.419	-35292.047	-20349.01	5880.6875	-13225.155	-35307.902	20293.637	55056.098	4218.072124958038
144	-4690.1	2262.385	-1485.5283	-9492.248	-6371.464	2259.0703	-3693.418	-10693.401	20.0	20.0	719999	-20347.264	5889.452	-13162.789	-35302.004	-20347.268	5889.4653	-13241.466	-35316.6	20303.506	54782.414	4248.581112146378
145	-4722.443	2383.217	-1494.0745	-9380.35	-6784.056	1107.9126	-5478.071	-9230.794	20.0	20.0	724999	-20349.986	5891.6045	-13180.746	-35322.137	-20349.957	5891.593	-13230.736	-35302.465	20302.164	56313.695	4279.244971036911
146	-4690.218	2291.1165	-1594.6261	-9131.378	-5186.226	2537.7007	-2615.4536	-9925.184	20.0	20.0	729999	-20348.85	5893.891	-13183.552	-35339.945	-20348.871	5893.878	-13222.675	-35325.45	20302.426	55556.504	4309.820709943771
147	-4360.486	2104.6987	-1642.3014	-9337.6045	-7356.6104	2381.2725	-3536.331	-11563.753	20.0	20.0	734999	-20355.55	5896.947	-13213.661	-35357.285	-20355.559	5896.943	-13207.741	-35352.52	20305.855	54758.324	4340.500476837158
148	-4469.708	2206.0303	-1615.4298	-9361.437	-6188.9844	2487.3257	-2159.0122	-11083.675	20.0	20.0	739999	-20352.09	5894.4575	-13198.578	-35328.375	-20352.072	5894.4478	-13199.512	-35297.566	20310.883	53367.547	4371.203369855881
149	-4513.96	2300.889	-1297.8983	-9623.424	-6462.4395	2828.4875	-2168.647	-10175.992	20.0	20.0	744999	-20361.82	5885.057	-13198.391	-35295.62	-20361.822	5885.047	-13234.015	-35287.777	20318.941	53575.305	4401.954585075378
150	-4446.9424	2229.6873	-1598.5045	-9512.784	-6455.423	2697.9382	-3201.2466	-11566.791	20.0	20.0	749999	-20362.008	5870.749	-13241.425	-35322.066	-20362.01	5870.7456	-13256.411	-35313.46	20316.986	54219.39	4432.690596818924
151	-4296.2793	2146.579	-1659.3597	-9669.79	-5982.3496	3154.765	-2109.1394	-11601.04	20.0	20.0	754999	-20362.75	5861.0093	-13263.361	-35293.207	-20362.756	5860.9956	-13295.021	-35252.156	20322.752	54880.25	4463.579302787781
152	-4550.943	2223.7078	-1506.1715	-9344.03	-6402.8374	3166.9717	-2411.8894	-11592.662	20.0	20.0	759999	-20372.443	5856.862	-13251.531	-35272.305	-20372.47	5856.849	-13304.343	-35255.76	20331.86	52104.945	4494.373151063919
153	-4549.365	2258.2969	-1732.9532	-9529.298	-6081.124	2568.819	-2091.3423	-11207.985	20.0	20.0	764999	-20383.367	5848.9473	-13269.747	-35283.508	-20383.373	5848.9478	-13303.539	-35297.777	20340.182	50733.9	4525.239577054977
154	-4223.3423	2151.5935	-1682.2426	-9359.509	-5717.2764	3114.5864	-1981.2532	-10748.097	20.0	20.0	769999	-20390.316	5837.886	-13226.934	-35280.68	-20390.34	5837.8916	-13339.464	-35297.445	20351.686	53578.887	4556.064622163773
155	-4500.651	2233.7368	-1660.8086	-9165.987	-6064.939	3028.0273	-2541.296	-11929.063	20.0	20.0	774999	-20399.658	5833.0654	-13284.766	-35313.383	-20399.652	5833.0635	-13328.453	-35322.11	20354.01	53694.754	4586.859481096268
156	-4514.853	2247.1165	-1616.8832	-9293.948	-7673.1094	3097.591	-2949.5618	-11416.66	20.0	20.0	779999	-20413.428	5831.3403	-13300.405	-35297.48	-20413.44	5831.3345	-13336.043	-35261.895	20372.14	50874.234	4617.53983092308
157	-4327.9346	2153.7024	-1645.584	-9065.995	-7357.095	2238.3796	-4763.3003	-10712.975	20.0	20.0	784999	-20420.666	5828.1743	-13303.494	-35307.2	-20420.666	5828.173	-13373.821	-35299.383	20384.521	54057.785	4649.206158876419
158	-4373.88	2236.503	-1644.129	-9317.538	-7509.7803	3247.5234	-1969.6538	-11587.587	20.0	20.0	789999	-20428.676	5823.63	-13354.593	-35299.766	-20428.678	5823.621	-13373.69	-35281.984	20388.314	51511.17	4680.020653963089
159	-4630.4014	2217.5317	-1645.0271	-8879.329	-8087.603	2707.1377	-2314.7673	-11274.35	20.0	20.0	794999	-20442.201	5820.192	-13368.477	-35322.97	-20442.201	5820.1685	-13390.293	-35303.55	20404.025	54406.285	4710.915527820587
160	-4617.8813	2255.257	-1628.756	-9177.893	-5843.9546	3155.0312	-2032.5284	-10517.291	20.0	20.0	799999	-20443.254	5818.4834	-13363.114	-35326.094	-20443.268	5818.459	-13386.002	-35354.45	20409.746	55947.3	4741.58846282959
161	-4557.084	2173.8215	-1544.437	-9175.258	-6873.768	2127.8147	-3346.6924	-10482.881	20.0	20.0	804999	-20447.76	5815.1387	-13394.494	-35368.01	-20447.781	5815.125	-13436.222	-35348.027	20412.344	51218.285	4772.7464780807495
162	-4264.858	2182.1367	-1529.6897	-9051.23	-5604.0195	1911.224	-1993.0662	-9132.22	20.0	20.0	809999	-20454.852	5809.856	-13415.4375	-35315.98	-20454.863	5809.845	-13450.363	-35308.742	20424.037	53429.832	4803.641762018204
163	-4471.75	2268.8901	-1703.2113	-9752.232	-8246.236	2649.0317	-3423.9	-11520.326	20.0	20.0	814999	-20454.553	5808.2104	-13415.55	-35303.227	-20454.545	5808.1943	-13443.85	-35274.957	20418.105	52686.99	4834.504437923431
164	-4589.024	2233.0137	-1558.8057	-9707.151	-6421.7476	2408.7651	-2950.5344	-10334.315	20.0	20.0	819999	-20463.574	5803.704	-13412.508	-35307.1	-20463.576	5803.708	-13467.242	-35274.875	20432.793	51173.742	4865.28888297081
165	-4455.089	2135.4578	-1617.2701	-9208.661	-7022.263	2692.2107	-2123.8662	-10385.994	20.0	20.0	824999	-20467.766	5800.0864	-13448.6455	-35320.074	-20467.78	5800.0815	-13490.279	-35306.863	20441.65	51294.418	4896.270714759827
166	-4446.066	2221.687	-1605.4885	-9562.975	-6276.9556	3222.7278	-2860.8743	-11893.646	20.0	20.0	829999	-20473.814	5797.2427	-13463.104	-35273.39	-20473.816	5797.2373	-13485.19	-35273.43	20436.924	50473.566	4927.037798881531
167	-4606.103	2257.8884	-1522.7954	-9460.97	-5951.5234	2549.443	-2255.0845	-10773.221	20.0	20.0	834999	-20486.604	5796.259	-13434.592	-35314.195	-20486.592	5796.2534	-13506.182	-35310.387	20457.623	52057.605	4957.960951089859
168	-4187.696	2152.369	-1505.4453	-9331.885	-6995.925	3112.8047	-2873.9646	-11751.232	20.0	20.0	839999	-20486.97	5792.1587	-13444.623	-35304.14	-20486.979	5792.1597	-13487.854	-35326.164	20459.748	53036.027	4988.976666927338
169	-4410.905	2227.44	-1675.0829	-9098.032	-7155.3438	2452.7827	-2608.2227	-11385.7	20.0	20.0	844999	-20485.902	5788.9883	-13498.137	-35332.684	-20485.908	5788.983	-13489.793	-35324.11	20455.68	51548.508	5019.89684510231
170	-4447.798	2302.6611	-1598.392	-9918.893	-7885.224	2734.2761	-3277.4941	-11120.259	20.0	20.0	849999	-20487.727	5781.512	-13513.462	-35325.594	-20487.732	5781.509	-13501.482	-35330.96	20458.02	50101.824	5050.934322834015
171	-4551.647	2271.4143	-1664.4673	-9266.563	-7077.31	2469.7185	-3008.9119	-10218.891	20.0	20.0	854999	-20501.008	5784.284	-13486.118	-35369.12	-20501.014	5784.2915	-13546.25	-35373.117	20471.803	51875.41	5081.851173877716
172	-4556.281	2314.244	-1683.5698	-9184.628	-6874.996	2624.4675	-2657.8906	-11419.391	20.0	20.0	859999	-20507.48	5782.2217	-13519.447	-35350.8	-20507.486	5782.2036	-13567.326	-35361.766	20483.492	51856.574	5112.836377859116
173	-4455.5317	2249.522	-1539.5735	-9092.2	-7817.501	2531.249	-2852.3381	-11685.153	20.0	20.0	864999	-20511.518	5780.565	-13485.036	-35332.688	-20511.543	5780.552	-13517.13	-35322.48	20491.02	48365.777	5143.530096769333
174	-4350.276	2250.163	-1710.774	-9627.377	-7503.206	2640.16	-3198.6338	-11414.452	20.0	20.0	869999	-20521.2	5777.559	-13547.059	-35335.76	-20521.193	5777.568	-13580.752	-35334.867	20492.818	52966.027	5173.444117069244
175	-4466.5713	2286.585	-1669.1564	-9182.945	-8435.625	2745.7673	-4224.2773	-11774.066	20.0	20.0	874999	-20519.906	5775.305	-13552.31	-35352.98	-20519.912	5775.2817	-13618.31	-35347.14	20496.994	50377.645	5203.453622102737
176	-4610.668	2350.9475	-1626.1893	-9683.404	-6943.0703	3109.2773	-2884.5676	-11016.498	20.0	20.0	879999	-20514.941	5770.727	-13550.295	-35339.37	-20514.957	5770.716	-13615.165	-35338.316	20489.8	50811.99	5233.493108987808
177	-4507.8486	2179.697	-1656.427	-9176.695	-7333.9517	2186.557	-2648.0217	-9596.674	20.0	20.0	884999	-20522.809	5769.95	-13594.512	-35349.676	-20522.814	5769.9463	-13613.059	-35380.66	20498.42	52000.594	5263.468533039093
178	-4389.8164	2177.593	-1696.5549	-9314.782	-8133.9165	2413.5583	-3244.0623	-11663.872	20.0	20.0	889999	-20522.717	5764.609	-13611.154	-35401.934	-20522.74	5764.5947	-13643.441	-35372.58	20494.133	53545.01	5293.627633810043
179	-4266.988	2166.7222	-1628.3893	-9205.999	-6893.8853	2535.863	-2312.3396	-11889.414	20.0	20.0	894999	-20517.32	5759.021	-13634.284	-35359.965	-20517.332	5759.015	-13655.321	-35362.695	20490.55	52077.586	5333.804933786392
180	-4242.848	2285.6348	-1588.0868	-9477.193	-7652.21	3604.266	-3180.8364	-11778.559	20.0	20.0	899999	-20518.754	5754.0537	-13640.449	-35305.066	-20518.764	5754.035	-13692.518	-35298.746	20496.842	51893.855	5366.62407708168
181	-4619.1826	2235.1245	-1627.0677	-9041.936	-7823.7686	2738.1084	-4409.748	-11442.056	20.0	20.0	904999	-20517.482	5752.471	-13617.363	-35358.18	-20517.494	5752.4565	-13678.479	-35332.2	20495.908	49834.453	5398.836730957031
182	-4457.8394	2313.865	-1641.1466	-9300.16	-8304.935	2818.8992	-3580.3784	-10847.13	20.0	20.0	909999	-20525.297	5755.305	-13638.097	-35357.44	-20525.31	5755.295	-13674.079	-35328.387	20505.2	50299.887	5433.019629001617
183	-4429.359	2244.2434	-1666.9805	-9796.109	-7698.5576	3372.0708	-2287.6697	-11216.114	20.0	20.0	914999	-20533.826	5750.8438	-13639.772	-35331.97	-20533.871	5750.83	-13697.047	-35334.906	20510.58	51079.316	5468.225162982941
184	-4703.483	2244.0044	-1608.9778	-9514.917	-5243.3076	3041.6816	-2120.132	-10949.869	20.0	20.0	919999	-20526.53	5752.1865	-13669.83	-35349.2	-20526.537	5752.1777	-13654.617	-35348.938	20507.26	50609.86	5501.844821929932
185	-4410.822	2215.5825	-1529.4617	-9352.043	-7514.9897	2110.951	-4315.7075	-10490.992	20.0	20.0	924999	-20527.805	5750.3325	-13648.18	-35407.906	-20527.793	5750.325	-13663.258	-35412.32	20508.396	51272.164	5534.544032096863
186	-4509.5073	2253.0798	-1779.4147	-9264.068	-5950.941	3052.2368	-2189.2605	-10335.504	20.0	20.0	929999	-20528.193	5749.117	-13669.127	-35379.71	-20528.18	5749.0957	-13709.125	-35360.99	20511.076	50304.695	5567.455820083618
187	-4723.8066	2271.7434	-1549.7395	-9778.282	-6981.539	1925.4073	-3267.1672	-9884.438	20.0	20.0	934999	-20533.518	5748.6777	-13642.31	-35267.914	-20533.531	5748.6606	-13681.114	-35294.01	20514.855	50600.69	5600.6469078063965
188	-4314.7246	2215.5623	-1660.7244	-9591.403	-6132.1475	3024.3184	-1974.1976	-10484.298	20.0	20.0	939999	-20540.992	5750.011	-13652.08	-35359.75	-20540.99	5750.0054	-13729.27	-35369.61	20523.535	49948.72	5633.636859893799
189	-4523.4976	2226.8582	-1699.8746	-8952.179	-8304.873	1945.7303	-4947.088	-11901.553	20.0	20.0	944999	-20541.152	5748.3447	-13686.193	-35395.652	-20541.156	5748.336	-13731.292	-35410.83	20522.346	48990.68	5667.481025934219
190	-4322.378	2205.547	-1529.8136	-9289.344	-8080.4756	2120.7114	-4240.482	-11316.612	20.0	20.0	949999	-20546.219	5746.5283	-13695.284	-35407.188	-20546.246	5746.524	-13733.536	-35375.48	20530.666	50013.406	5702.9428198337555
191	-4484.344	2186.8337	-1783.3505	-9795.495	-6291.4717	2299.6118	-3051.2297	-9918.683	20.0	20.0	954999	-20548.402	5746.3154	-13690.555	-35368.08	-20548.424	5746.303	-13735.842	-35376.652	20533.049	50323.3	5736.1427347660065
192	-4441.7607	2220.105	-1684.2821	-9404.295	-8137.6445	2568.3127	-2674.2563	-11913.739	20.0	20.0	959999	-20548.785	5741.001	-13714.412	-35396.62	-20548.79	5741.006	-13748.749	-35382.16	20534.633	50798.6	5769.673647880554
193	-4436.2495	2197.8894	-1599.2479	-9222.728	-6349.1655	3063.961	-2269.2925	-11080.099	20.0	20.0	964999	-20543.938	5736.746	-13711.482	-35391.305	-20543.936	5736.7373	-13741.563	-35398.24	20530.31	53304.94	5802.751289129257
194	-4431.851	2232.3533	-1610.4143	-9268.1455	-8337.518	2359.1116	-4088.0234	-11195.236	20.0	20.0	969999	-20543.137	5731.376	-13757.376	-35449.54	-20543.152	5731.3687	-13791.207	-35454.957	20534.156	51296.145	5835.749659776688
195	-4492.0874	2200.9036	-1548.4791	-9568.721	-6987.475	2353.0713	-3575.1904	-10507.191	20.0	20.0	974999	-20537.463	5725.4243	-13751.486	-35342.797	-20537.463	5725.424	-13755.888	-35337.84	20521.709	48924.49	5869.442821979523
196	-4557.7363	2316.8794	-1636.3693	-9725.845	-6982.7915	3322.8677	-2793.714	-11716.989	20.0	20.0	979999	-20551.45	5721.735	-13791.466	-35422.816	-20551.453	5721.727	-13819.079	-35392.664	20539.854	49700.93	5902.592782735825
197	-4341.675	2312.0894	-1465.1257	-9365.14	-7681.147	2903.2832	-3137.243	-11844.958	20.0	20.0	984999	-20549.148	5716.7144	-13802.465	-35371.816	-20549.16	5716.7114	-13822.099	-35386.992	20531.756	48967.63	5935.4728989601135
198	-4688.339	2268.0535	-1582.322	-9132.63	-8017.513	2765.8506	-2223.9053	-11603.413	20.0	20.0	989999	-20561.89	5717.273	-13788.817	-35343.48	-20561.89	5717.2656	-13797.809	-35356.484	20550.695	49296.773	5968.459408998489
199	-4580.893	2255.495	-1519.0835	-9053.641	-7464.7227	2576.409	-2241.6094	-10452.234	20.0	20.0	994999	-20565.82	5713.359	-13796.584	-35428.066	-20565.82	5713.35	-13798.975	-35450.88	20551.332	48840.594	6001.322876930237
200	-4564.206	2267.5547	-1608.7866	-9478.002	-7418.9385	2633.1406	-4537.7686	-11868.035	20.0	20.0	999999	-20571.762	5714.576	-13823.81	-35437.793	-20571.758	5714.57	-13866.524	-35461.0	20561.234	49649.01	6033.945121049881
