Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
107	-4553.98	2213.6382	-1554.211	-9131.934	-6096.206	2843.9004	-2478.441	-11682.814	20.0	20.0	534999	-21023.625	5965.6064	-14202.485	-36060.582	-21023.58	5965.7056	-14223.926	-36010.215	20922.137	53674.004	3859.033264875412
108	-4803.2036	2275.6277	-1645.2778	-8850.523	-6971.1304	2464.994	-3618.095	-11819.451	20.0	20.0	539999	-21000.924	5932.294	-14236.348	-35918.902	-21000.91	5932.395	-14275.44	-35932.766	20907.412	53121.6	3889.410700082779
109	-4594.284	2218.4617	-1764.1755	-9062.63	-7468.288	2594.9194	-2278.5532	-10416.824	20.0	20.0	544999	-20973.023	5896.028	-14263.72	-35829.61	-20972.996	5896.1377	-14273.622	-35783.1	20878.396	53876.824	3919.6586549282074
110	-4401.3574	2194.6653	-1724.9005	-9423.609	-4540.036	1631.4955	-2149.3176	-7732.5317	20.0	20.0	549999	-20954.56	5872.6006	-14271.028	-35732.242	-20954.545	5872.673	-14286.428	-35746.07	20854.285	51664.93	3949.8949060440063
111	-4384.3936	2181.2964	-1750.3318	-9205.715	-7945.8423	2163.6401	-3969.4604	-11076.539	20.0	20.0	554999	-20925.639	5846.0615	-14247.374	-35723.133	-20925.621	5846.1514	-14273.441	-35751.574	20830.186	55976.51	3980.377263069153
112	-4459.1157	2259.4116	-1705.4071	-9293.044	-7387.357	2889.5725	-2581.321	-11171.289	20.0	20.0	559999	-20906.22	5819.6216	-14267.593	-35600.16	-20906.197	5819.7285	-14300.879	-35650.965	20816.104	52964.41	4010.8599469661713
113	-4691.4497	2271.3674	-1703.5294	-9877.052	-7233.8857	3059.559	-3774.9038	-11893.543	20.0	20.0	564999	-20884.367	5795.242	-14268.658	-35542.51	-20884.346	5795.3306	-14298.793	-35562.65	20794.861	54440.12	4041.841408967972
114	-4438.0186	2118.7893	-1625.1575	-9304.527	-7160.802	3130.3574	-2077.7358	-11754.273	20.0	20.0	569999	-20872.365	5775.4995	-14152.586	-35515.285	-20872.342	5775.576	-14295.91	-35544.78	20782.01	52893.8	4072.184526205063
115	-4718.2046	2223.7969	-1646.132	-9311.058	-5610.01	3047.7458	-2096.4463	-10656.777	20.0	20.0	574999	-20865.389	5756.1387	-14256.444	-35444.625	-20865.365	5756.2246	-14281.933	-35451.3	20777.934	53341.273	4102.489393949509
116	-4567.48	2204.0742	-1465.5303	-9698.646	-7949.587	2640.7942	-3223.9407	-11483.061	20.0	20.0	579999	-20856.785	5739.9688	-14294.165	-35511.8	-20856.72	5740.0503	-14301.653	-35463.855	20764.371	53980.05	4133.481469869614
117	-4705.535	2232.7468	-1596.9408	-9332.57	-6563.2944	3132.7324	-2540.86	-11511.985	20.0	20.0	584999	-20854.117	5718.4746	-14227.192	-35369.285	-20854.094	5718.5557	-14316.303	-35406.94	20769.068	54204.082	4164.124211072922
118	-4518.353	2183.9688	-1611.9989	-9343.128	-6774.354	3397.1367	-2176.6934	-11742.28	20.0	20.0	589999	-20848.809	5702.2163	-14303.184	-35323.84	-20848.814	5702.299	-14345.909	-35368.47	20760.977	52724.77	4194.676868200302
119	-4417.6504	2225.534	-1664.7179	-9307.998	-5686.0645	2411.8315	-2492.8367	-10065.298	20.0	20.0	594999	-20847.238	5687.5444	-14266.452	-35332.656	-20847.209	5687.629	-14358.385	-35382.832	20769.285	52624.344	4225.2518010139465
120	-4623.448	2337.3306	-1608.9358	-9455.044	-6409.051	2580.806	-1969.1536	-9084.489	20.0	20.0	599999	-20849.916	5674.923	-14317.739	-35279.395	-20849.908	5674.991	-14397.814	-35321.074	20770.205	53579.055	4255.878988027573
121	-4639.453	2191.9597	-1638.2982	-9295.459	-6544.033	2853.3188	-2089.3755	-11675.301	20.0	20.0	604999	-20850.582	5662.9155	-14309.189	-35273.477	-20850.555	5663.003	-14388.83	-35319.44	20773.229	52558.023	4286.556811094284
122	-4738.265	2258.0857	-1639.0972	-9067.306	-6643.835	3371.9878	-2124.444	-11900.781	20.0	20.0	609999	-20846.902	5648.1436	-14358.239	-35310.83	-20846.877	5648.221	-14378.876	-35321.973	20764.367	53074.215	4317.178191184998
123	-4585.446	2357.5208	-1577.9318	-10203.811	-6653.1743	3645.584	-1968.6744	-11742.054	20.0	20.0	614999	-20854.355	5634.421	-14430.589	-35259.06	-20854.34	5634.49	-14443.469	-35287.42	20775.014	50142.895	4347.7857348918915
124	-4656.327	2328.4204	-1647.9192	-9545.674	-7034.0312	2134.0906	-3668.3528	-11255.507	20.0	20.0	619999	-20860.406	5629.807	-14439.964	-35242.89	-20860.385	5629.884	-14467.848	-35278.223	20783.6	52787.902	4378.5347781181335
125	-4446.6685	2230.7017	-1738.3677	-9419.098	-7784.8555	2936.6348	-3126.6753	-11245.558	20.0	20.0	624999	-20861.648	5623.28	-14396.285	-35275.66	-20861.62	5623.3647	-14441.997	-35295.57	20785.496	54582.79	4409.14576792717
126	-4598.24	2185.1357	-1649.9111	-9338.481	-5498.1514	2151.1868	-2205.876	-8716.077	20.0	20.0	629999	-20864.014	5615.73	-14444.002	-35242.1	-20863.975	5615.814	-14472.881	-35290.145	20786.31	52322.113	4439.827484846115
127	-4530.336	2199.7617	-1676.1567	-9309.13	-6291.654	3789.394	-1987.3833	-11651.032	20.0	20.0	634999	-20866.771	5608.536	-14424.305	-35270.61	-20866.762	5608.5996	-14497.2	-35344.918	20788.535	51110.152	4470.4033370018005
128	-4362.194	2242.4878	-1629.0494	-9128.408	-5691.9385	3013.883	-2798.8171	-10185.556	20.0	20.0	639999	-20866.049	5605.1504	-14443.647	-35246.47	-20866.04	5605.2163	-14426.89	-35286.05	20792.758	52358.004	4500.9453320503235
129	-4617.388	2283.0193	-1734.5139	-9486.23	-8189.948	2646.9812	-3564.1057	-11859.4	20.0	20.0	644999	-20882.607	5602.9053	-14436.626	-35249.87	-20882.592	5602.9756	-14468.508	-35302.668	20811.154	53639.113	4531.5855140686035
130	-4522.964	2154.3774	-1697.4822	-9366.389	-6746.111	3017.7441	-3317.6511	-11145.948	20.0	20.0	649999	-20890.11	5596.8066	-14420.37	-35296.297	-20890.117	5596.868	-14495.64	-35360.773	20821.229	52020.375	4562.26482796669
131	-4532.047	2334.6392	-1692.7289	-9122.126	-6255.7275	2409.4563	-3065.4858	-11276.55	20.0	20.0	654999	-20899.56	5598.568	-14484.29	-35278.984	-20899.55	5598.635	-14498.032	-35306.93	20832.299	52609.8	4592.873605966568
132	-4548.153	2206.0151	-1628.0922	-9183.97	-6328.757	2337.4563	-2352.0876	-10333.414	20.0	20.0	659999	-20906.8	5591.4443	-14507.788	-35309.562	-20906.809	5591.509	-14508.465	-35335.01	20841.639	51746.145	4629.1489589214325
133	-4591.3906	2241.176	-1777.2258	-9462.231	-5857.907	3309.0266	-2193.0823	-11209.117	20.0	20.0	664999	-20914.281	5593.605	-14483.75	-35326.0	-20914.25	5593.6616	-14538.149	-35351.742	20845.111	52536.242	4660.3411610126495
134	-4467.052	2220.13	-1675.3961	-8809.385	-7987.181	3182.9858	-2131.222	-11859.11	20.0	20.0	669999	-20911.867	5590.64	-14501.794	-35411.76	-20911.854	5590.6997	-14529.977	-35374.895	20845.29	50608.66	4691.186905145645
135	-4498.702	2148.6096	-1560.2986	-9400.827	-7384.482	2655.5442	-3322.9897	-11050.785	20.0	20.0	674999	-20917.598	5593.4634	-14524.851	-35399.49	-20917.586	5593.5283	-14541.334	-35434.16	20854.436	51812.254	4721.901542901993
136	-4772.9194	2294.1514	-1720.0878	-9407.706	-6978.103	2416.2883	-3275.4124	-10667.596	20.0	20.0	679999	-20925.73	5598.8433	-14487.343	-35405.316	-20925.713	5598.8926	-14453.619	-35472.195	20862.635	52694.547	4752.585668087006
137	-4875.804	2303.9797	-1700.6727	-9792.378	-8231.053	2999.1848	-2783.7903	-11049.441	20.0	20.0	684999	-20935.92	5599.6826	-14475.395	-35409.547	-20935.898	5599.762	-14535.694	-35397.082	20870.34	53347.953	4783.001701831818
138	-4309.1606	2149.3245	-1532.988	-9293.554	-7017.339	3396.6436	-2545.149	-11905.183	20.0	20.0	689999	-20950.045	5598.218	-14502.424	-35429.996	-20950.021	5598.269	-14515.648	-35451.477	20891.684	51834.645	4813.646464109421
139	-4615.334	2286.208	-1612.9418	-9510.554	-7064.6953	3018.7183	-2345.5483	-10939.204	20.0	20.0	694999	-20961.807	5597.265	-14473.746	-35469.516	-20961.795	5597.334	-14469.989	-35510.98	20894.686	51905.137	4844.468216180801
140	-4578.572	2255.5796	-1711.9574	-9170.122	-6602.897	2643.0615	-2581.393	-10483.577	20.0	20.0	699999	-20958.59	5598.594	-14541.808	-35424.434	-20958.574	5598.6416	-14564.743	-35438.117	20896.256	50506.414	4875.405037164688
141	-4591.261	2220.4673	-1581.5563	-9141.68	-8247.753	2141.0789	-4961.806	-11564.946	20.0	20.0	704999	-20963.21	5598.4414	-14549.672	-35444.49	-20963.21	5598.502	-14569.804	-35460.625	20904.217	49171.348	4906.241236925125
142	-4502.242	2282.076	-1678.3083	-9405.112	-8045.6055	2849.1177	-2096.4956	-11779.964	20.0	20.0	709999	-20968.807	5597.6504	-14538.886	-35465.598	-20968.803	5597.708	-14575.572	-35481.164	20907.422	53358.133	4937.124240159988
143	-4521.137	2377.5552	-1747.4976	-9865.512	-8686.67	2455.3342	-3408.894	-11719.545	20.0	20.0	714999	-20976.078	5593.6323	-14528.052	-35456.062	-20976.068	5593.6816	-14569.865	-35454.164	20912.78	51920.035	4968.691509008408
144	-4710.115	2259.4536	-1529.1917	-9536.475	-6371.464	2259.0703	-3693.418	-10693.401	20.0	20.0	719999	-20974.53	5597.2617	-14559.316	-35456.617	-20974.52	5597.31	-14560.791	-35473.02	20921.73	51537.887	4999.6000781059265
145	-4746.016	2380.3289	-1548.6658	-9361.789	-6784.056	1107.9126	-5478.071	-9230.794	20.0	20.0	724999	-20978.098	5594.1533	-14530.878	-35449.832	-20978.076	5594.2104	-14560.393	-35443.496	20921.564	52901.465	5030.523747205734
146	-4710.884	2287.159	-1647.4384	-9140.025	-5186.226	2537.7007	-2615.4536	-9925.184	20.0	20.0	729999	-20981.299	5593.897	-14562.31	-35509.613	-20981.28	5593.953	-14599.424	-35486.074	20925.793	52308.605	5061.445965051651
147	-4380.613	2106.379	-1696.3065	-9277.434	-7356.6104	2381.2725	-3536.331	-11563.753	20.0	20.0	734999	-20993.826	5593.9204	-14572.344	-35495.867	-20993.838	5593.964	-14603.16	-35517.145	20935.828	51518.62	5092.20707988739
148	-4490.677	2205.3142	-1579.4601	-9403.785	-6188.9844	2487.3257	-2159.0122	-11083.675	20.0	20.0	739999	-20993.62	5591.9844	-14597.654	-35510.61	-20993.61	5592.021	-14637.596	-35528.996	20943.34	50284.24	5123.015879869461
149	-4534.3	2297.7659	-1358.687	-9619.957	-6462.4395	2828.4875	-2168.647	-10175.992	20.0	20.0	744999	-21001.74	5587.3843	-14611.665	-35545.47	-21001.725	5587.4297	-14639.421	-35539.895	20949.77	50238.39	5155.2391521930695
150	-4467.547	2230.192	-1578.3026	-9518.423	-6455.423	2697.9382	-3201.2466	-11566.791	20.0	20.0	749999	-20999.854	5581.9624	-14572.135	-35520.176	-20999.85	5582.002	-14654.889	-35513.918	20945.463	50951.258	5186.06982088089
151	-4315.359	2147.1155	-1676.6025	-9679.846	-5982.3496	3154.765	-2109.1394	-11601.04	20.0	20.0	754999	-20999.002	5581.545	-14648.16	-35552.734	-20999.0	5581.5576	-14660.157	-35555.125	20949.553	51848.023	5216.875627994537
152	-4575.186	2219.1846	-1535.7648	-9321.309	-6402.8374	3166.9717	-2411.8894	-11592.662	20.0	20.0	759999	-21002.68	5586.0396	-14583.541	-35584.543	-21002.658	5586.0654	-14621.628	-35623.35	20952.947	49341.066	5247.92772603035
153	-4570.89	2257.509	-1727.3611	-9548.578	-6081.124	2568.819	-2091.3423	-11207.985	20.0	20.0	764999	-21004.908	5589.797	-14598.083	-35582.496	-21004.93	5589.8193	-14642.249	-35533.3	20952.07	48168.77	5278.92483997345
154	-4245.252	2150.6582	-1713.0051	-9317.515	-5717.2764	3114.5864	-1981.2532	-10748.097	20.0	20.0	769999	-21001.248	5594.632	-14585.46	-35570.64	-21001.254	5594.6465	-14631.729	-35571.176	20952.998	51076.355	5310.25586104393
155	-4524.0415	2227.8237	-1716.4639	-9183.55	-6064.939	3028.0273	-2541.296	-11929.063	20.0	20.0	774999	-21000.959	5603.0913	-14546.312	-35551.426	-21000.96	5603.131	-14617.356	-35549.355	20945.879	51324.504	5341.389662981033
156	-4537.4136	2243.1401	-1644.8237	-9337.688	-7673.1094	3097.591	-2949.5618	-11416.66	20.0	20.0	779999	-21005.64	5612.0845	-14558.313	-35558.883	-21005.645	5612.1294	-14625.147	-35566.773	20954.686	48826.55	5372.581255912781
157	-4350.87	2157.5425	-1650.6871	-9119.482	-7357.095	2238.3796	-4763.3003	-10712.975	20.0	20.0	784999	-21003.686	5619.301	-14544.115	-35657.1	-21003.688	5619.332	-14516.445	-35686.24	20958.002	51914.58	5403.708853960037
158	-4391.995	2233.034	-1650.5383	-9288.481	-7509.7803	3247.5234	-1969.6538	-11587.587	20.0	20.0	789999	-21005.062	5625.7495	-14564.051	-35570.734	-21005.041	5625.782	-14541.834	-35579.25	20954.807	49340.996	5434.8150000572205
159	-4650.074	2220.5347	-1669.1515	-8863.339	-8087.603	2707.1377	-2314.7673	-11274.35	20.0	20.0	794999	-21011.0	5633.3047	-14547.299	-35601.953	-21010.988	5633.342	-14524.537	-35629.21	20963.584	52270.047	5465.9484260082245
160	-4637.736	2255.2278	-1632.196	-9179.202	-5843.9546	3155.0312	-2032.5284	-10517.291	20.0	20.0	799999	-21004.365	5638.866	-14434.5205	-35611.19	-21004.377	5638.911	-14551.216	-35605.754	20961.66	53996.914	5497.077761173248
161	-4580.585	2174.8247	-1606.514	-9181.149	-6873.768	2127.8147	-3346.6924	-10482.881	20.0	20.0	804999	-21000.111	5641.9185	-14501.938	-35603.145	-21000.11	5641.9673	-14508.603	-35562.25	20955.402	49428.31	5528.175644874573
162	-4290.129	2180.9358	-1558.4451	-9075.409	-5604.0195	1911.224	-1993.0662	-9132.22	20.0	20.0	809999	-20999.08	5642.2197	-14489.574	-35640.242	-20999.055	5642.248	-14529.6875	-35604.83	20958.416	51852.16	5559.417056083679
163	-4491.914	2265.719	-1761.2421	-9730.348	-8246.236	2649.0317	-3423.9	-11520.326	20.0	20.0	814999	-20994.102	5646.26	-14484.624	-35576.99	-20994.09	5646.3076	-14494.155	-35586.223	20948.297	51174.098	5590.650964021683
164	-4612.218	2230.2117	-1561.0942	-9724.513	-6421.7476	2408.7651	-2950.5344	-10334.315	20.0	20.0	819999	-20996.568	5647.353	-14518.993	-35606.707	-20996.568	5647.38	-14534.779	-35581.668	20956.146	49873.367	5621.833544969559
165	-4476.8374	2136.7292	-1678.3931	-9248.128	-7022.263	2692.2107	-2123.8662	-10385.994	20.0	20.0	824999	-20991.744	5647.163	-14511.118	-35638.766	-20991.754	5647.202	-14502.426	-35620.645	20956.562	50110.84	5653.055552005768
166	-4468.259	2222.3022	-1636.9669	-9595.369	-6276.9556	3222.7278	-2860.8743	-11893.646	20.0	20.0	829999	-20990.266	5647.8037	-14517.784	-35581.28	-20990.252	5647.839	-14524.344	-35575.29	20944.385	49247.426	5684.2660620212555
167	-4626.63	2258.4934	-1560.4983	-9457.247	-5951.5234	2549.443	-2255.0845	-10773.221	20.0	20.0	834999	-20994.088	5649.6465	-14386.167	-35624.31	-20994.076	5649.693	-14489.241	-35601.117	20955.598	50909.305	5715.682245254517
168	-4211.246	2149.4016	-1478.0164	-9347.357	-6995.925	3112.8047	-2873.9646	-11751.232	20.0	20.0	839999	-20986.627	5646.1626	-14424.264	-35622.336	-20986.61	5646.1865	-14472.804	-35671.438	20949.527	51796.125	5746.912345170975
169	-4430.677	2226.247	-1693.5712	-9115.56	-7155.3438	2452.7827	-2608.2227	-11385.7	20.0	20.0	844999	-20977.902	5641.8535	-14493.941	-35562.137	-20977.9	5641.897	-14475.759	-35553.598	20937.861	50487.676	5778.139843225479
170	-4469.53	2302.6519	-1665.9612	-9921.232	-7885.224	2734.2761	-3277.4941	-11120.259	20.0	20.0	849999	-20970.523	5634.1772	-14510.024	-35606.414	-20970.533	5634.2017	-14514.016	-35645.484	20931.018	49284.875	5809.458559989929
171	-4569.654	2270.3953	-1660.8624	-9244.548	-7077.31	2469.7185	-3008.9119	-10218.891	20.0	20.0	854999	-20974.455	5638.0376	-14445.357	-35582.84	-20974.46	5638.071	-14500.705	-35596.3	20935.518	50904.81	5841.547887086868
172	-4577.7715	2314.4775	-1693.555	-9230.707	-6874.996	2624.4675	-2657.8906	-11419.391	20.0	20.0	859999	-20975.072	5636.24	-14479.07	-35542.953	-20975.053	5636.2773	-14512.244	-35542.465	20941.535	50779.375	5873.726884126663
173	-4479.592	2247.9792	-1634.5328	-9093.453	-7817.501	2531.249	-2852.3381	-11685.153	20.0	20.0	864999	-20975.926	5638.051	-14473.211	-35545.844	-20975.941	5638.0815	-14490.198	-35578.69	20945.99	47465.285	5904.964651107788
174	-4374.574	2247.128	-1722.1768	-9645.285	-7503.206	2640.16	-3198.6338	-11414.452	20.0	20.0	869999	-20983.137	5639.277	-14476.351	-35545.27	-20983.12	5639.3047	-14498.318	-35523.72	20945.139	51920.79	5936.821728944778
175	-4488.014	2286.5505	-1675.0736	-9258.099	-8435.625	2745.7673	-4224.2773	-11774.066	20.0	20.0	874999	-20983.676	5639.574	-14459.425	-35566.105	-20983.688	5639.6226	-14494.619	-35570.37	20950.996	49429.402	5968.084494113922
176	-4630.1494	2347.4885	-1654.2463	-9686.181	-6943.0703	3109.2773	-2884.5676	-11016.498	20.0	20.0	879999	-20976.703	5638.94	-14465.289	-35530.793	-20976.7	5638.959	-14494.344	-35523.82	20941.645	49863.25	5999.486511230469
177	-4532.891	2176.7786	-1699.7373	-9173.2705	-7333.9517	2186.557	-2648.0217	-9596.674	20.0	20.0	884999	-20981.3	5643.292	-14447.216	-35535.844	-20981.303	5643.3423	-14478.534	-35540.23	20947.453	50975.297	6030.786448955536
178	-4411.0625	2175.0203	-1739.8907	-9246.211	-8133.9165	2413.5583	-3244.0623	-11663.872	20.0	20.0	889999	-20978.389	5641.9883	-14470.201	-35587.098	-20978.39	5642.0015	-14508.263	-35598.188	20940.146	52485.605	6062.177043914795
179	-4289.7	2167.9731	-1642.3339	-9222.927	-6893.8853	2535.863	-2312.3396	-11889.414	20.0	20.0	894999	-20975.475	5640.2485	-14450.363	-35563.56	-20975.49	5640.2817	-14493.197	-35546.375	20938.258	50988.66	6094.183469057083
180	-4262.6846	2283.3188	-1552.47	-9476.791	-7652.21	3604.266	-3180.8364	-11778.559	20.0	20.0	899999	-20981.41	5639.1973	-14494.638	-35526.254	-20981.404	5639.238	-14529.5205	-35516.168	20949.111	50999.29	6125.619125127792
181	-4640.819	2236.482	-1651.7963	-9061.7295	-7823.7686	2738.1084	-4409.748	-11442.056	20.0	20.0	904999	-20980.785	5636.096	-14447.513	-35641.05	-20980.76	5636.133	-14489.347	-35603.344	20948.898	49017.875	6157.120208978653
182	-4481.379	2313.042	-1713.4066	-9263.422	-8304.935	2818.8992	-3580.3784	-10847.13	20.0	20.0	909999	-20984.232	5638.481	-14490.065	-35604.74	-20984.225	5638.5117	-14517.842	-35601.176	20954.01	49645.434	6188.766625165939
183	-4453.274	2245.903	-1655.028	-9812.702	-7698.5576	3372.0708	-2287.6697	-11216.114	20.0	20.0	914999	-20987.697	5635.912	-14477.53	-35568.7	-20987.678	5635.948	-14495.188	-35610.43	20954.387	50287.113	6220.489275932312
184	-4722.371	2243.4102	-1640.481	-9500.823	-5243.3076	3041.6816	-2120.132	-10949.869	20.0	20.0	919999	-20976.527	5639.3057	-14484.555	-35620.1	-20976.535	5639.344	-14476.823	-35593.723	20947.021	49863.94	6251.983588218689
185	-4432.6177	2213.0283	-1594.2363	-9353.264	-7514.9897	2110.951	-4315.7075	-10490.992	20.0	20.0	924999	-20975.816	5636.603	-14472.25	-35543.875	-20975.8	5636.647	-14520.1875	-35547.258	20946.332	50497.688	6283.6201910972595
186	-4532.5464	2252.9778	-1823.5751	-9293.096	-5950.941	3052.2368	-2189.2605	-10335.504	20.0	20.0	929999	-20977.338	5631.204	-14455.433	-35540.473	-20977.354	5631.218	-14501.764	-35528.492	20949.744	49553.344	6314.9155259132385
187	-4743.6177	2265.412	-1553.1704	-9731.133	-6981.539	1925.4073	-3267.1672	-9884.438	20.0	20.0	934999	-20981.258	5627.9917	-14437.788	-35611.723	-20981.256	5628.0215	-14473.1455	-35608.066	20952.156	49683.48	6346.604775905609
188	-4334.78	2217.569	-1700.7091	-9540.596	-6132.1475	3024.3184	-1974.1976	-10484.298	20.0	20.0	939999	-20986.227	5629.147	-14478.496	-35536.113	-20986.215	5629.1875	-14502.7705	-35560.184	20958.457	49166.055	6379.12570810318
189	-4542.612	2225.0364	-1652.535	-8957.887	-8304.873	1945.7303	-4947.088	-11901.553	20.0	20.0	944999	-20983.21	5627.4473	-14520.153	-35556.906	-20983.191	5627.479	-14502.922	-35542.062	20954.076	48326.61	6410.705049037933
190	-4342.6704	2202.5364	-1583.5319	-9280.364	-8080.4756	2120.7114	-4240.482	-11316.612	20.0	20.0	949999	-20988.037	5627.0986	-14515.705	-35558.66	-20988.027	5627.1455	-14529.193	-35563.133	20962.324	49152.785	6442.266486167908
191	-4505.198	2183.3708	-1766.7283	-9797.036	-6291.4717	2299.6118	-3051.2297	-9918.683	20.0	20.0	954999	-20988.945	5628.602	-14519.271	-35560.562	-20988.934	5628.6484	-14524.49	-35527.32	20963.348	49603.93	6473.799488067627
192	-4465.254	2219.0796	-1736.3715	-9393.826	-8137.6445	2568.3127	-2674.2563	-11913.739	20.0	20.0	959999	-20988.793	5625.4688	-14503.327	-35613.88	-20988.77	5625.5117	-14528.782	-35582.414	20963.99	50030.516	6505.396894931793
193	-4456.803	2198.8528	-1637.3712	-9278.981	-6349.1655	3063.961	-2269.2925	-11080.099	20.0	20.0	964999	-20986.945	5622.734	-14542.29	-35570.887	-20986.94	5622.756	-14530.551	-35574.746	20963.025	52400.84	6537.079476118088
194	-4458.148	2232.3728	-1600.1104	-9290.351	-8337.518	2359.1116	-4088.0234	-11195.236	20.0	20.0	969999	-20989.904	5619.437	-14539.065	-35554.8	-20989.895	5619.49	-14567.173	-35564.805	20970.031	50485.246	6568.995476961136
195	-4515.0537	2199.188	-1570.349	-9540.615	-6987.475	2353.0713	-3575.1904	-10507.191	20.0	20.0	974999	-20986.51	5617.2485	-14496.195	-35581.18	-20986.482	5617.2817	-14536.085	-35568.734	20960.36	48165.69	6600.643376111984
196	-4581.1904	2320.511	-1665.2627	-9735.161	-6982.7915	3322.8677	-2793.714	-11716.989	20.0	20.0	979999	-20997.312	5615.81	-14561.542	-35562.324	-20997.281	5615.8394	-14551.995	-35578.332	20975.258	49059.016	6632.393180847168
197	-4363.1963	2309.5764	-1518.6798	-9383.132	-7681.147	2903.2832	-3137.243	-11844.958	20.0	20.0	984999	-20995.078	5610.402	-14570.581	-35585.22	-20995.072	5610.437	-14585.125	-35590.723	20967.744	48328.273	6664.101060152054
198	-4712.7856	2268.3955	-1650.1156	-9136.2705	-8017.513	2765.8506	-2223.9053	-11603.413	20.0	20.0	989999	-21005.07	5611.963	-14581.899	-35597.266	-21005.047	5612.0024	-14529.651	-35608.082	20983.568	48738.87	6695.237267971039
199	-4601.809	2251.8096	-1534.9296	-9054.742	-7464.7227	2576.409	-2241.6094	-10452.234	20.0	20.0	994999	-21006.447	5609.6274	-14528.648	-35612.24	-21006.432	5609.6597	-14541.06	-35616.195	20981.615	48218.594	6725.611356973648
200	-4586.1	2265.3271	-1660.2393	-9438.324	-7418.9385	2633.1406	-4537.7686	-11868.035	20.0	20.0	999999	-21007.78	5612.643	-14546.435	-35616.67	-21007.781	5612.6807	-14566.186	-35646.473	20986.943	48992.49	6756.005671977997
